year,club,base_salary,guaranteed_comp
2018,Colorado Rapids,67500.0,67500.0
2018,Philadelphia Union,140000.0,224000.0
2018,Orlando City SC,549996.0,599996.0
2018,San Jose Earthquakes,135000.0,196000.0
2018,New England Revolution,474000.0,544000.0
2018,Columbus Crew,630000.0,630000.0
2018,Toronto FC,225000.0,263558.45
2018,Sporting Kansas City,55650.0,55650.0
2018,FC Dallas,750000.0,800000.0
2018,LAFC,235000.0,235000.0
2018,Atlanta United FC,129999.96,129999.96
2018,FC Dallas,67500.0,67500.0
2018,Sporting Kansas City,750000.0,782102.27
2019,Philadelphia Union,70000.08,98309.48
2019,Seattle Sounders FC,70250.04,70250.04
2019,Colorado Rapids,135000.0,144937.5
2019,Columbus Crew,1010004.0,1137920.0
2019,Colorado Rapids,549999.96,664999.96
2019,D.C. United,600000.0,702000.0
2019,FC Dallas,600000.0,650000.0
2019,Orlando City SC,110000.04,110000.04
2019,Atlanta United FC,99999.96,134999.96
2019,FC Cincinnati,1360008.0,1965008.0
2019,Vancouver Whitecaps FC,1200000.0,1277499.9
2019,San Jose Earthquakes,249999.96,281999.96
2019,Columbus Crew,288099.96,363799.96
2019,New England Revolution,574999.92,604999.92
2019,San Jose Earthquakes,62225.04,64225.04
2019,Orlando City SC,150000.0,150000.0
2019,Toronto FC,56256.0,124256.0
2019,FC Cincinnati,189999.96,189999.96
2019,FC Cincinnati,70250.04,70250.04
2019,LA Galaxy,1610004.0,1940004.0
2019,FC Dallas,270000.0,270000.0
2019,Philadelphia Union,70250.04,70250.04
2019,Real Salt Lake,237999.96,237999.96
2019,Minnesota United FC,650000.04,697500.04
2019,Toronto FC,4891250.04,6332250.04
2019,LA Galaxy,525000.0,586250.0
2019,LA Galaxy,70872.0,75605.8
2019,Philadelphia Union,120000.0,120000.0
2019,D.C. United,70250.04,70250.04
2019,FC Cincinnati,110000.04,172000.04
2019,Atlanta United FC,72351.6,72351.6
2019,FC Dallas,570000.0,719225.0
2019,Colorado Rapids,56250.0,80916.67
2019,New England Revolution,70250.04,75250.04
2019,New England Revolution,101250.0,101250.0
2019,LA Galaxy,420000.0,420000.0
2019,FC Dallas,406666.68,466666.68
2019,LA Galaxy,80000.04,86250.04
2019,New York City FC,785000.04,788750.04
2019,Vancouver Whitecaps FC,272727.12,272727.12
2019,LA Galaxy,82500.0,90073.75
2019,Columbus Crew,57225.0,57225.0
2019,Seattle Sounders FC,393600.0,500850.0
2019,Real Salt Lake,56250.0,56250.0
2019,D.C. United,675000.0,707000.0
2019,Columbus Crew,360000.0,411633.33
2019,Orlando City SC,420000.0,451500.0
2019,Portland Timbers,200000.04,213750.04
2019,Portland Timbers,174999.96,187249.96
2019,FC Dallas,135000.0,179000.0
2019,LAFC,474999.96,492999.96
2019,Toronto FC,225000.0,276666.67
2019,Chicago Fire FC,140000.04,146625.04
2019,FC Dallas,200000.04,206250.04
2019,Vancouver Whitecaps FC,56250.0,76250.0
2019,Real Salt Lake,70008.0,70008.0
2019,Toronto FC,70250.04,70250.04
2019,Vancouver Whitecaps FC,56250.0,83012.8
2019,Vancouver Whitecaps FC,99999.96,99999.96
2019,Sporting Kansas City,250000.08,297333.41
2019,Atlanta United FC,1425000.0,1425000.0
2019,New York Red Bulls,56250.0,56250.0
2019,New York City FC,56250.0,56250.0
2019,FC Dallas,500000.04,500000.04
2019,Colorado Rapids,75000.0,84000.0
2019,LAFC,56250.0,56250.0
2019,Houston Dynamo FC,275000.04,275000.04
2019,Real Salt Lake,300000.0,325000.0
2019,New York City FC,70250.04,70250.04
2019,Philadelphia Union,1200000.0,1266250.0
2019,LAFC,275000.04,298375.04
2019,Atlanta United FC,75000.0,79000.0
2019,Real Salt Lake,195000.0,207000.0
2019,Philadelphia Union,144000.0,144000.0
2019,Toronto FC,600000.0,600000.0
2019,San Jose Earthquakes,71666.88,71666.88
2019,FC Cincinnati,450000.0,496666.67
2019,Real Salt Lake,84999.96,84999.96
2019,Sporting Kansas City,574997.64,674997.64
2019,New York Red Bulls,70875.0,73295.62
2019,LA Galaxy,375000.0,375000.0
2019,Houston Dynamo FC,70875.0,70875.0
2019,D.C. United,525000.0,550000.0
2019,Houston Dynamo FC,243636.0,292427.18
2019,LAFC,70250.04,72983.95
2019,Philadelphia Union,500004.0,550004.0
2019,Portland Timbers,2740008.0,2853341.33
2019,LAFC,93750.0,110416.67
2019,Colorado Rapids,250962.0,250962.0
2019,Vancouver Whitecaps FC,262500.0,307703.25
2019,D.C. United,185000.04,185000.04
2019,FC Cincinnati,70250.04,70250.04
2019,Toronto FC,350000.04,382000.04
2019,Chicago Fire FC,240000.0,263200.0
2019,New England Revolution,2100000.0,2100000.0
2019,Minnesota United FC,300000.0,317333.33
2019,Toronto FC,6000000.0,6500000.0
2019,FC Dallas,485300.04,521931.29
2019,D.C. United,264999.96,299999.96
2019,Chicago Fire FC,84999.96,90624.96
2019,Seattle Sounders FC,350000.04,358333.37
2019,New England Revolution,90000.0,126000.0
2019,New York Red Bulls,56250.0,56250.0
2019,New England Revolution,225750.0,270750.0
2019,Philadelphia Union,75937.56,79720.37
2019,Sporting Kansas City,90000.0,92500.0
2019,D.C. United,70250.04,74484.83
2019,Seattle Sounders FC,57225.0,57225.0
2019,New England Revolution,59950.08,63244.93
2019,Houston Dynamo FC,268008.0,292008.0
2019,Columbus Crew,56250.0,56250.0
2019,New England Revolution,300000.0,300000.0
2019,New England Revolution,500000.04,500000.04
2019,New England Revolution,142312.56,153208.56
2019,New York City FC,57225.0,57225.0
2019,New York City FC,600000.0,664000.0
2019,San Jose Earthquakes,120000.0,136500.0
2019,Chicago Fire FC,600000.0,672600.0
2019,Seattle Sounders FC,70250.04,70250.04
2019,Chicago Fire FC,70250.04,72825.04
2019,FC Dallas,80250.0,80250.0
2019,D.C. United,247500.0,247500.0
2019,Atlanta United FC,84999.96,97399.96
2019,Inter Miami CF,70250.04,70250.04
2019,LA Galaxy,70250.04,70250.04
2019,Portland Timbers,170004.0,170004.0
2019,New York Red Bulls,79999.92,118749.92
2019,New York City FC,249999.96,274806.41
2019,New England Revolution,249999.96,249999.96
2019,Seattle Sounders FC,648000.0,789000.0
2019,Houston Dynamo FC,300000.0,349375.0
2019,FC Dallas,70250.04,100250.04
2019,Minnesota United FC,324999.96,336999.96
2019,New York City FC,650000.04,650000.04
2019,Toronto FC,120000.0,138500.0
2019,Portland Timbers,550000.08,568750.08
2019,Vancouver Whitecaps FC,360000.0,396875.0
2019,Toronto FC,399999.96,435624.96
2019,Columbus Crew,159999.96,159999.96
2019,Portland Timbers,140000.04,140000.04
2019,Chicago Fire FC,70250.04,70250.04
2019,Chicago Fire FC,57225.0,57225.0
2019,Philadelphia Union,175000.08,175000.08
2019,FC Dallas,500000.04,585000.04
2019,Orlando City SC,450000.0,450000.0
2019,Vancouver Whitecaps FC,56250.0,81250.0
2019,Portland Timbers,396000.0,396000.0
2019,Vancouver Whitecaps FC,99999.96,111912.46
2019,LA Galaxy,549999.96,578499.96
2019,San Jose Earthquakes,57225.0,67225.0
2019,Philadelphia Union,162000.0,175300.0
2019,Vancouver Whitecaps FC,90000.0,94083.33
2019,Columbus Crew,104504.4,104504.4
2019,New England Revolution,77519.52,77519.52
2019,FC Cincinnati,300000.0,333125.0
2019,LA Galaxy,70250.04,70250.04
2019,San Jose Earthquakes,270000.0,320666.67
2019,FC Cincinnati,56250.0,59658.75
2019,Toronto FC,57225.0,57225.0
2019,Minnesota United FC,145000.08,180000.08
2019,New York Red Bulls,300000.0,327500.0
2019,Orlando City SC,135000.0,146614.17
2019,Philadelphia Union,90000.0,120556.25
2019,Houston Dynamo FC,249999.96,253749.96
2019,Seattle Sounders FC,70875.0,70875.0
2019,Toronto FC,159528.0,175269.67
2019,Toronto FC,252999.96,252999.96
2019,FC Cincinnati,240000.0,254400.0
2019,Houston Dynamo FC,159999.96,167499.96
2019,Seattle Sounders FC,70250.04,70250.04
2019,Columbus Crew,300000.0,333900.0
2019,Sporting Kansas City,70250.04,73699.58
2019,Portland Timbers,560000.04,600000.04
2019,LAFC,849999.96,934999.96
2019,Vancouver Whitecaps FC,654545.52,752363.7
2019,Toronto FC,90000.0,134000.0
2019,LA Galaxy,2000000.04,2000000.04
2019,Minnesota United FC,56250.0,56250.0
2019,Sporting Kansas City,56250.0,69250.0
2019,New York Red Bulls,70250.04,70250.04
2019,Toronto FC,57225.0,57225.0
2019,D.C. United,95000.04,104375.04
2019,Orlando City SC,1320000.0,1503333.33
2019,Portland Timbers,174999.96,237999.96
2019,Chicago Fire FC,70250.04,70250.04
2019,D.C. United,70250.04,73583.37
2019,LAFC,56250.0,56250.0
2019,LAFC,185000.04,207666.71
2019,Houston Dynamo FC,650340.0,650340.0
2019,Philadelphia Union,250000.08,265000.08
2019,Toronto FC,70250.04,75583.37
2019,New York Red Bulls,70250.04,74541.71
2019,San Jose Earthquakes,450000.0,450000.0
2019,Atlanta United FC,300000.0,300000.0
2019,San Jose Earthquakes,500000.04,550000.04
2019,Sporting Kansas City,800000.04,800000.04
2019,FC Cincinnati,77062.56,82062.56
2019,Philadelphia Union,2000727.24,2274087.24
2019,New England Revolution,185000.04,205000.04
2019,Portland Timbers,80250.0,80250.0
2019,New England Revolution,209229.96,344229.96
2019,Sporting Kansas City,413400.0,463400.0
2019,San Jose Earthquakes,70875.0,71625.0
2019,LA Galaxy,218000.04,242650.04
2019,Sporting Kansas City,550008.0,550008.0
2019,New York Red Bulls,80000.04,95000.04
2019,Portland Timbers,1200000.0,1275800.0
2019,Chicago Fire FC,774999.96,797499.96
2019,FC Dallas,70250.04,70250.04
2019,San Jose Earthquakes,660000.0,718800.0
2019,Houston Dynamo FC,70250.04,70250.04
2019,Minnesota United FC,400008.0,400008.0
2019,New England Revolution,70250.04,73916.71
2019,D.C. United,70250.04,74916.71
2019,Portland Timbers,70250.04,70250.04
2019,Philadelphia Union,70260.0,78677.6
2019,Sporting Kansas City,1050000.0,1050000.0
2019,Colorado Rapids,92496.0,92496.0
2019,Columbus Crew,160000.08,199166.75
2019,Chicago Fire FC,450000.0,661687.5
2019,Toronto FC,70875.0,75875.0
2019,Sporting Kansas City,70249.92,82749.92
2019,Philadelphia Union,70000.08,77650.08
2019,Seattle Sounders FC,325000.08,337500.08
2019,Houston Dynamo FC,145008.0,172508.0
2019,San Jose Earthquakes,80000.04,92000.04
2019,Philadelphia Union,190000.08,190000.08
2019,Chicago Fire FC,1400004.0,2197504.0
2019,Atlanta United FC,70250.04,70250.04
2019,Toronto FC,275004.0,306916.6
2019,Houston Dynamo FC,168000.0,183000.0
2019,Houston Dynamo FC,72360.84,72360.84
2019,FC Cincinnati,270000.0,270000.0
2019,Minnesota United FC,56250.0,56250.0
2019,FC Cincinnati,56250.0,59575.0
2019,New England Revolution,2100000.0,2337500.0
2019,Vancouver Whitecaps FC,105000.0,110312.5
2019,Real Salt Lake,345000.0,366700.0
2019,San Jose Earthquakes,450000.0,498125.0
2019,Vancouver Whitecaps FC,381818.16,449318.16
2019,FC Dallas,217500.0,231500.0
2019,Toronto FC,918000.0,1193935.5
2019,LA Galaxy,650000.04,719583.37
2019,Atlanta United FC,775008.0,810008.0
2019,Atlanta United FC,90000.0,90000.0
2019,Minnesota United FC,750000.0,883500.0
2019,Atlanta United FC,114249.96,132999.96
2019,Orlando City SC,70875.0,70875.0
2019,LAFC,120000.0,120000.0
2019,Sporting Kansas City,1599999.96,1649999.96
2019,Chicago Fire FC,56250.0,56250.0
2019,FC Cincinnati,99999.96,99999.96
2019,Atlanta United FC,680004.0,740004.0
2019,Columbus Crew,320000.04,340000.04
2019,FC Cincinnati,148200.0,168640.0
2019,New York City FC,56250.0,56250.0
2019,FC Cincinnati,137504.4,147129.4
2019,FC Cincinnati,56250.0,56250.0
2019,Houston Dynamo FC,155004.0,155004.0
2019,San Jose Earthquakes,75000.0,104000.0
2019,D.C. United,461820.0,487495.0
2019,Columbus Crew,124992.0,137658.67
2019,Houston Dynamo FC,71662.56,79162.56
2019,LAFC,165000.0,165000.0
2019,Vancouver Whitecaps FC,56250.0,66250.0
2019,Sporting Kansas City,168000.0,183666.67
2019,FC Dallas,71662.56,79162.56
2019,FC Dallas,550008.0,575008.0
2019,Vancouver Whitecaps FC,190008.0,204241.71
2019,Chicago Fire FC,135000.0,135000.0
2019,New England Revolution,72351.6,87351.6
2019,Atlanta United FC,140004.0,140004.0
2019,FC Dallas,90000.0,90000.0
2019,Sporting Kansas City,56250.0,56250.0
2019,Real Salt Lake,86000.04,86000.04
2019,Columbus Crew,1100000.04,1100000.04
2019,Orlando City SC,474996.0,611662.67
2019,LA Galaxy,99999.96,123124.96
2019,San Jose Earthquakes,500000.04,549666.71
2019,FC Dallas,174999.96,174999.96
2019,Real Salt Lake,70250.04,70250.04
2019,Real Salt Lake,95000.04,100862.54
2019,Colorado Rapids,2000000.04,2475000.04
2019,FC Cincinnati,70250.04,70250.04
2019,Colorado Rapids,65000.04,99000.04
2019,Sporting Kansas City,174999.96,181249.96
2019,Atlanta United FC,360000.0,360000.0
2019,Minnesota United FC,500000.04,546250.04
2019,Minnesota United FC,309996.0,342318.0
2019,New York City FC,74250.0,74250.0
2019,LA Galaxy,7200000.0,7200000.0
2019,Philadelphia Union,330000.0,357000.0
2019,Vancouver Whitecaps FC,600000.0,655000.0
2019,Colorado Rapids,126000.0,138707.24
2019,Portland Timbers,150000.0,160000.0
2019,Colorado Rapids,57225.0,57225.0
2019,Portland Timbers,70250.04,70250.04
2019,LAFC,150000.0,153750.0
2019,LA Galaxy,76403.28,76403.28
2019,Orlando City SC,261000.0,289800.0
2019,D.C. United,500000.04,560000.04
2019,Columbus Crew,200000.04,200000.04
2019,New York City FC,399999.96,399999.96
2019,Orlando City SC,455004.0,491004.0
2019,Real Salt Lake,650000.04,767500.04
2019,New England Revolution,56250.0,56250.0
2019,Philadelphia Union,75000.0,80900.0
2019,Seattle Sounders FC,482004.0,528670.67
2019,New York Red Bulls,275000.04,306250.04
2019,San Jose Earthquakes,300000.0,305000.0
2019,San Jose Earthquakes,550008.0,616675.07
2019,LA Galaxy,150000.0,163125.0
2019,Houston Dynamo FC,56250.0,56250.0
2019,New York Red Bulls,799999.92,799999.92
2019,Minnesota United FC,118000.08,151531.33
2019,Colorado Rapids,750000.0,750000.0
2019,D.C. United,240000.0,260000.0
2019,Atlanta United FC,100008.0,100008.0
2019,Chicago Fire FC,549999.96,577833.29
2019,San Jose Earthquakes,590000.04,590000.04
2019,Chicago Fire FC,1260000.0,1380333.33
2019,LAFC,166248.0,177810.5
2019,Seattle Sounders FC,640000.08,772000.08
2019,Columbus Crew,90000.0,110000.0
2019,Columbus Crew,71664.0,71664.0
2019,Vancouver Whitecaps FC,180000.0,180000.0
2019,LA Galaxy,450000.0,474166.67
2019,Orlando City SC,1025000.04,1100000.04
2019,New England Revolution,111253.32,116253.32
2019,New York Red Bulls,70250.04,76031.29
2019,Atlanta United FC,210000.0,222750.0
2019,Real Salt Lake,968768.64,1082101.97
2019,Chicago Fire FC,87996.0,150996.0
2019,Atlanta United FC,70250.04,73250.04
2019,Sporting Kansas City,70875.0,70875.0
2019,New York Red Bulls,126000.0,132749.85
2019,FC Cincinnati,750000.0,806250.0
2019,LA Galaxy,70250.04,70250.04
2019,Nashville SC,70250.04,78065.67
2019,Portland Timbers,57225.0,57225.0
2019,Atlanta United FC,210000.0,210000.0
2019,Toronto FC,56250.0,56250.0
2019,FC Cincinnati,70250.04,77583.37
2019,New York Red Bulls,339999.96,382749.96
2019,FC Cincinnati,249999.96,280833.29
2019,Seattle Sounders FC,549999.96,599999.96
2019,Real Salt Lake,230004.0,242587.33
2019,Vancouver Whitecaps FC,71662.56,74162.56
2019,Colorado Rapids,100000.08,137500.08
2019,Seattle Sounders FC,56250.0,89872.25
2019,Chicago Fire FC,95000.04,97500.04
2019,San Jose Earthquakes,200000.04,218437.54
2019,Orlando City SC,90000.0,98906.25
2019,Sporting Kansas City,75000.0,88000.0
2019,LA Galaxy,300000.0,312666.67
2019,Minnesota United FC,849996.0,952496.0
2019,Seattle Sounders FC,2000000.04,2502500.04
2019,New York Red Bulls,770000.04,800000.04
2019,San Jose Earthquakes,279999.96,387749.96
2019,Portland Timbers,56250.0,56250.0
2019,New York Red Bulls,70250.04,70250.04
2019,Real Salt Lake,1000000.08,1100000.08
2019,Columbus Crew,57225.0,57225.0
2019,Houston Dynamo FC,274999.92,303749.92
2019,FC Cincinnati,56250.0,59658.75
2019,Portland Timbers,750000.0,793333.33
2019,New York City FC,260000.04,274833.37
2019,Vancouver Whitecaps FC,189999.96,189999.96
2019,Columbus Crew,70250.04,70250.04
2019,New England Revolution,881676.0,995676.0
2019,Minnesota United FC,57225.0,57225.0
2019,FC Cincinnati,375000.0,391666.67
2019,Minnesota United FC,540000.0,594000.0
2019,Houston Dynamo FC,1100049.96,1245049.96
2019,San Jose Earthquakes,135000.0,147000.0
2019,San Jose Earthquakes,57225.0,57225.0
2019,Minnesota United FC,105000.0,105000.0
2019,Atlanta United FC,3000000.0,3058333.33
2019,Atlanta United FC,900000.0,900000.0
2019,Chicago Fire FC,80000.04,88406.71
2019,Houston Dynamo FC,335004.0,517929.0
2019,Real Salt Lake,56250.0,56250.0
2019,D.C. United,500000.04,500000.04
2019,Sporting Kansas City,240000.0,240000.0
2019,New York City FC,300000.0,420000.0
2019,FC Cincinnati,519999.96,519999.96
2019,FC Dallas,125000.04,127500.04
2019,Toronto FC,600000.0,663333.33
2019,Philadelphia Union,70875.0,70875.0
2019,FC Cincinnati,56250.0,56250.0
2019,Chicago Fire FC,700000.08,700000.08
2019,Houston Dynamo FC,56250.0,76250.0
2019,Vancouver Whitecaps FC,56250.0,56250.0
2019,Portland Timbers,70250.04,70250.04
2019,Philadelphia Union,72225.0,82225.0
2019,FC Cincinnati,70250.04,70250.04
2019,Houston Dynamo FC,165000.0,165000.0
2019,New York Red Bulls,132000.0,137000.0
2019,New York City FC,750000.0,870833.33
2019,Sporting Kansas City,155004.0,155004.0
2019,Philadelphia Union,550008.0,595008.0
2019,Sporting Kansas City,325008.0,341674.67
2019,Vancouver Whitecaps FC,70250.04,70250.04
2019,Orlando City SC,450000.0,486750.0
2019,Columbus Crew,800004.0,894004.0
2019,Atlanta United FC,650004.0,678754.0
2019,Seattle Sounders FC,70875.0,70875.0
2019,Minnesota United FC,305000.04,411833.37
2019,Colorado Rapids,320000.04,320000.04
2019,Orlando City SC,84999.96,116249.96
2019,Chicago Fire FC,111000.0,114600.0
2019,LAFC,77565.0,77565.0
2019,New York City FC,108549.96,124424.96
2019,Orlando City SC,56250.0,56250.0
2019,New York Red Bulls,57229.2,63243.2
2019,New York City FC,500000.04,500000.04
2019,New England Revolution,425004.0,425004.0
2019,New York City FC,56250.0,56250.0
2019,Minnesota United FC,252000.0,274275.0
2019,Columbus Crew,459996.0,533845.0
2019,Minnesota United FC,500004.0,546254.0
2019,Philadelphia Union,618000.0,671200.0
2019,Vancouver Whitecaps FC,768000.0,968000.0
2019,FC Dallas,70250.04,70250.04
2019,Toronto FC,375000.0,375000.0
2019,Atlanta United FC,70250.04,70250.04
2019,D.C. United,150000.0,164250.0
2019,New York City FC,2000000.04,2000000.04
2019,Portland Timbers,545454.6,607954.6
2019,Chicago Fire FC,70250.04,72750.04
2019,D.C. United,140000.04,159500.04
2019,Toronto FC,132000.0,133500.0
2019,Seattle Sounders FC,499500.0,619600.0
2019,Toronto FC,330000.0,330000.0
2019,FC Dallas,500000.04,591400.04
2019,Orlando City SC,139999.92,202999.92
2019,Orlando City SC,95625.0,109375.0
2019,Vancouver Whitecaps FC,56250.0,56250.0
2019,Real Salt Lake,155000.04,155000.04
2019,Toronto FC,260004.0,260004.0
2019,New York Red Bulls,105003.96,113753.96
2019,Seattle Sounders FC,56250.0,65000.0
2019,New York Red Bulls,123750.0,127750.0
2019,FC Cincinnati,70260.0,70260.0
2019,Atlanta United FC,665499.96,665499.96
2019,Orlando City SC,2333333.04,2486249.7
2019,Atlanta United FC,56250.0,56250.0
2019,New York Red Bulls,56250.0,56250.0
2019,FC Dallas,80000.04,113000.04
2019,Houston Dynamo FC,57225.0,57225.0
2019,Sporting Kansas City,950000.04,1063666.71
2019,Vancouver Whitecaps FC,120000.0,124125.0
2019,Minnesota United FC,56250.0,56250.0
2019,Philadelphia Union,56250.0,56250.0
2019,LAFC,525000.0,530000.0
2019,Colorado Rapids,300000.0,342073.0
2019,Chicago Fire FC,1700000.04,1913333.37
2019,Vancouver Whitecaps FC,57225.0,58225.0
2019,Orlando City SC,124999.92,139499.92
2019,Seattle Sounders FC,56250.0,85750.0
2019,Real Salt Lake,70250.04,70250.04
2019,San Jose Earthquakes,70875.0,70875.0
2019,D.C. United,56250.0,56250.0
2019,New York City FC,324999.96,399999.96
2019,Toronto FC,56244.6,68059.51
2019,Atlanta United FC,56256.0,67256.0
2019,Minnesota United FC,70250.04,70250.04
2019,Minnesota United FC,57225.0,57225.0
2019,FC Dallas,400000.08,522250.08
2019,Real Salt Lake,450000.0,504000.0
2019,Minnesota United FC,350000.04,367916.71
2019,Colorado Rapids,70250.04,70250.04
2019,Columbus Crew,84999.96,105999.96
2019,Toronto FC,750000.0,776250.0
2019,Chicago Fire FC,268181.88,361136.43
2019,LAFC,324000.0,348000.0
2019,Portland Timbers,252000.0,283500.0
2019,New York Red Bulls,738200.04,752200.04
2019,Atlanta United FC,300000.0,300000.0
2019,New York City FC,150000.0,165000.0
2019,San Jose Earthquakes,57225.0,57225.0
2019,Orlando City SC,72500.04,76781.29
2019,Toronto FC,70875.0,70875.0
2019,LA Galaxy,1200000.0,1200000.0
2019,LA Galaxy,240000.0,261000.0
2019,D.C. United,375000.0,375000.0
2019,Inter Miami CF,75000.0,170833.33
2019,Houston Dynamo FC,249999.96,249999.96
2019,New England Revolution,500000.04,550000.04
2019,FC Dallas,80000.04,113000.04
2019,Atlanta United FC,56250.0,56250.0
2019,Orlando City SC,960000.0,1078000.0
2019,LAFC,75999.96,75999.96
2019,LAFC,56250.0,56250.0
2019,LAFC,56250.0,56250.0
2019,Philadelphia Union,159999.96,173666.63
2019,D.C. United,90000.0,102000.0
2019,Real Salt Lake,725004.0,856254.0
2019,Atlanta United FC,300000.0,324000.0
2019,LA Galaxy,687276.0,777276.0
2019,Portland Timbers,150000.0,150000.0
2019,FC Dallas,99999.96,104999.96
2019,LA Galaxy,189999.96,189999.96
2019,Real Salt Lake,70250.04,70250.04
2019,FC Cincinnati,234999.96,251624.96
2019,Orlando City SC,200000.04,200000.04
2019,Toronto FC,3800000.04,3800000.04
2019,Colorado Rapids,429999.96,437499.96
2019,Philadelphia Union,240000.0,277000.0
2019,Real Salt Lake,70875.0,70875.0
2019,San Jose Earthquakes,1475004.0,1604042.36
2019,Minnesota United FC,1750000.08,1750000.08
2019,Houston Dynamo FC,506668.08,556501.41
2019,Colorado Rapids,70250.04,70250.04
2019,Houston Dynamo FC,600000.0,666250.0
2019,Orlando City SC,70250.04,70250.04
2019,Colorado Rapids,72360.84,72360.84
2019,Philadelphia Union,57225.0,57225.0
2019,Atlanta United FC,300000.0,300000.0
2019,New England Revolution,80000.04,115000.04
2019,Vancouver Whitecaps FC,650000.04,713140.04
2019,Chicago Fire FC,56250.0,64250.0
2019,FC Dallas,70250.04,70250.04
2019,FC Cincinnati,71666.88,71666.88
2019,Vancouver Whitecaps FC,70250.04,70250.04
2019,Real Salt Lake,300000.0,322500.0
2019,New York City FC,849999.96,944999.96
2019,Nashville SC,80000.04,91625.04
2019,San Jose Earthquakes,660000.0,729250.0
2019,FC Dallas,109999.92,137999.92
2019,Orlando City SC,198000.0,205500.0
2019,Atlanta United FC,145000.08,201250.08
2019,D.C. United,80004.0,80004.0
2019,New York Red Bulls,490000.08,490000.08
2019,New York City FC,72346.92,72346.92
2019,D.C. United,261999.96,298549.86
2019,Houston Dynamo FC,70250.04,82750.04
2019,Minnesota United FC,600000.0,667187.5
2019,Seattle Sounders FC,999999.96,1087499.96
2019,LAFC,700000.08,1039800.08
2019,Seattle Sounders FC,460000.08,596541.68
2019,Seattle Sounders FC,57225.0,57225.0
2019,LA Galaxy,102000.0,118950.0
2019,Columbus Crew,300000.0,354694.33
2019,D.C. United,3500000.04,3507500.04
2019,Vancouver Whitecaps FC,192500.04,192500.04
2019,Orlando City SC,522499.92,522499.92
2019,Colorado Rapids,151194.96,164944.96
2019,LAFC,1000000.08,1052000.08
2019,Orlando City SC,95000.04,98000.04
2019,Real Salt Lake,261399.96,326399.96
2019,New York Red Bulls,699999.96,768749.96
2019,Colorado Rapids,324999.96,353749.96
2019,Seattle Sounders FC,2000004.0,2000004.0
2019,Real Salt Lake,200004.0,221004.0
2019,Real Salt Lake,1800000.0,2001666.67
2019,Sporting Kansas City,1449999.96,1449999.96
2019,Colorado Rapids,56250.0,62625.0
2019,New York Red Bulls,300000.0,341666.67
2019,Houston Dynamo FC,70250.04,70250.04
2019,San Jose Earthquakes,249999.96,249999.96
2019,Sporting Kansas City,129999.96,139624.96
2019,Chicago Fire FC,150000.0,152500.0
2019,Sporting Kansas City,900000.0,900000.0
2019,New York City FC,105000.0,105000.0
2019,Orlando City SC,902499.96,949999.96
2019,Columbus Crew,817560.0,864560.0
2019,Philadelphia Union,600000.0,668500.0
2019,Chicago Fire FC,475000.08,475000.08
2019,Real Salt Lake,112500.0,123000.0
2019,Real Salt Lake,475008.0,498695.65
2019,New York City FC,56250.0,78066.67
2019,Real Salt Lake,70250.04,70250.04
2019,Minnesota United FC,275004.0,300004.0
2019,Chicago Fire FC,5600000.04,5600000.04
2019,FC Dallas,80000.04,108400.04
2019,D.C. United,169999.92,184249.92
2019,LAFC,199999.92,223999.92
2019,D.C. United,165000.0,165000.0
2019,Colorado Rapids,120000.0,120000.0
2019,FC Dallas,160000.08,211000.08
2019,Toronto FC,56250.0,62750.0
2019,Atlanta United FC,225000.0,225000.0
2019,Colorado Rapids,84999.96,94999.96
2019,Seattle Sounders FC,234999.96,234999.96
2019,Minnesota United FC,174999.96,191874.96
2019,LAFC,200000.04,200000.04
2019,Real Salt Lake,725004.0,776629.0
2019,Seattle Sounders FC,70250.04,70250.04
2019,New York Red Bulls,695967.96,710467.96
2019,Sporting Kansas City,135000.0,143000.0
2019,LAFC,105000.0,105000.0
2019,Colorado Rapids,174996.0,179996.0
2019,LA Galaxy,999999.96,1066666.63
2019,Chicago Fire FC,60000.0,74800.0
2019,Colorado Rapids,600000.0,640000.0
2019,Orlando City SC,70250.04,70250.04
2019,Seattle Sounders FC,529092.0,549092.0
2019,Sporting Kansas City,57225.0,57225.0
2019,Columbus Crew,99999.96,120199.96
2019,Minnesota United FC,70250.04,74753.17
2019,Orlando City SC,70875.0,70875.0
2019,FC Cincinnati,337500.0,390833.33
2019,LA Galaxy,150000.0,157333.4
2019,Houston Dynamo FC,1100000.04,1210000.04
2019,New York City FC,99999.96,99999.96
2019,Vancouver Whitecaps FC,155000.04,170177.04
2019,Seattle Sounders FC,570000.0,600000.0
2019,New York City FC,200000.04,200000.04
2019,New York City FC,350000.04,380500.04
2019,San Jose Earthquakes,200000.04,235000.04
2019,New York Red Bulls,150000.0,156250.0
2019,Vancouver Whitecaps FC,170000.04,190000.04
2019,Orlando City SC,159999.96,159999.96
2019,Toronto FC,70250.04,70250.04
2019,San Jose Earthquakes,174999.96,174999.96
2019,New York City FC,496800.0,546800.0
2019,Real Salt Lake,131254.2,131254.2
2019,Seattle Sounders FC,84000.0,84000.0
2019,New York City FC,70250.04,84750.04
2019,Seattle Sounders FC,670000.08,740000.08
2019,Minnesota United FC,135000.0,188000.0
2019,LA Galaxy,56250.0,56250.0
2019,Columbus Crew,549996.0,593746.0
2019,Philadelphia Union,95000.04,124100.04
